지점,지점명,일시,기온(°C)
133,대전,2022-07-12 15:00,29.9
133,대전,2022-07-12 16:00,29.9
133,대전,2022-07-12 17:00,29.5
133,대전,2022-07-12 18:00,28.9
133,대전,2022-07-12 19:00,28.4
133,대전,2022-07-12 20:00,27.5
133,대전,2022-07-12 21:00,27.2
133,대전,2022-07-12 22:00,27.2
133,대전,2022-07-12 23:00,26.7
133,대전,2022-07-13 00:00,26.4
133,대전,2022-07-13 01:00,25.9
133,대전,2022-07-13 02:00,25.4
133,대전,2022-07-13 03:00,25.5
133,대전,2022-07-13 04:00,25.1
133,대전,2022-07-13 05:00,24.6
133,대전,2022-07-13 06:00,24.4
133,대전,2022-07-13 07:00,24.5
133,대전,2022-07-13 08:00,25
133,대전,2022-07-13 09:00,25.4
133,대전,2022-07-13 10:00,25.4
133,대전,2022-07-13 11:00,25.4
133,대전,2022-07-13 12:00,24.7
133,대전,2022-07-13 13:00,26.3
133,대전,2022-07-13 14:00,24.8
133,대전,2022-07-13 15:00,24.8
133,대전,2022-07-13 16:00,24.8
133,대전,2022-07-13 17:00,24.6
133,대전,2022-07-13 18:00,25
133,대전,2022-07-13 19:00,25
133,대전,2022-07-13 20:00,24.1
133,대전,2022-07-13 21:00,24
133,대전,2022-07-13 22:00,24
133,대전,2022-07-13 23:00,24.1
133,대전,2022-07-14 00:00,24.3
133,대전,2022-07-14 01:00,24.6
133,대전,2022-07-14 02:00,24.5
133,대전,2022-07-14 03:00,24.4
133,대전,2022-07-14 04:00,24.8
133,대전,2022-07-14 05:00,24.5
133,대전,2022-07-14 06:00,24.7
133,대전,2022-07-14 07:00,24.5
133,대전,2022-07-14 08:00,24.4
133,대전,2022-07-14 09:00,24.8
133,대전,2022-07-14 10:00,26.2
133,대전,2022-07-14 11:00,26.5
133,대전,2022-07-14 12:00,27.9
133,대전,2022-07-14 13:00,27.7
133,대전,2022-07-14 14:00,28.6
133,대전,2022-07-14 15:00,28.7
133,대전,2022-07-14 16:00,29.2
133,대전,2022-07-14 17:00,28.5
133,대전,2022-07-14 18:00,28.5
133,대전,2022-07-14 19:00,26.9
133,대전,2022-07-14 20:00,25.6
133,대전,2022-07-14 21:00,25.1
133,대전,2022-07-14 22:00,24.6
133,대전,2022-07-14 23:00,24.6
133,대전,2022-07-15 00:00,24
133,대전,2022-07-15 01:00,23.4
133,대전,2022-07-15 02:00,23.1
133,대전,2022-07-15 03:00,22.7
133,대전,2022-07-15 04:00,22.4
133,대전,2022-07-15 05:00,22.1
133,대전,2022-07-15 06:00,22.1
133,대전,2022-07-15 07:00,22.9
133,대전,2022-07-15 08:00,23.9
133,대전,2022-07-15 09:00,25.5
133,대전,2022-07-15 10:00,26.8
133,대전,2022-07-15 11:00,27.2
133,대전,2022-07-15 12:00,28.2
133,대전,2022-07-15 13:00,29.6
133,대전,2022-07-15 14:00,30.1
133,대전,2022-07-15 15:00,30.7
133,대전,2022-07-15 16:00,31.3
133,대전,2022-07-15 17:00,30.8
133,대전,2022-07-15 18:00,30.5
133,대전,2022-07-15 19:00,28.9
133,대전,2022-07-15 20:00,27.5
133,대전,2022-07-15 21:00,25.7
133,대전,2022-07-15 22:00,25.1
133,대전,2022-07-15 23:00,24.8
133,대전,2022-07-16 00:00,23.7
135,추풍령,2022-07-10 01:00,22.9
135,추풍령,2022-07-10 02:00,22.6
135,추풍령,2022-07-10 03:00,22.6
135,추풍령,2022-07-10 04:00,22.8
135,추풍령,2022-07-10 05:00,22.7
135,추풍령,2022-07-10 06:00,21.7
135,추풍령,2022-07-10 07:00,23.3
135,추풍령,2022-07-10 08:00,25.7
135,추풍령,2022-07-10 09:00,26.9
135,추풍령,2022-07-10 10:00,28.1
135,추풍령,2022-07-10 11:00,28.2
135,추풍령,2022-07-10 12:00,30
135,추풍령,2022-07-10 13:00,30.7
135,추풍령,2022-07-10 14:00,32.4
135,추풍령,2022-07-10 15:00,32.9
135,추풍령,2022-07-10 16:00,33.1
135,추풍령,2022-07-10 17:00,33
135,추풍령,2022-07-10 18:00,32.2
135,추풍령,2022-07-10 19:00,30.6
135,추풍령,2022-07-10 20:00,26.3
135,추풍령,2022-07-10 21:00,25.7
135,추풍령,2022-07-10 22:00,24.8
135,추풍령,2022-07-10 23:00,23.8
135,추풍령,2022-07-11 00:00,23.5
135,추풍령,2022-07-11 01:00,23.3
135,추풍령,2022-07-11 02:00,23.2
135,추풍령,2022-07-11 03:00,23.1
135,추풍령,2022-07-11 04:00,23
135,추풍령,2022-07-11 05:00,22.7
135,추풍령,2022-07-11 06:00,22.8
135,추풍령,2022-07-11 07:00,22.7
135,추풍령,2022-07-11 08:00,23.1
135,추풍령,2022-07-11 09:00,23.5
135,추풍령,2022-07-11 10:00,23.7
135,추풍령,2022-07-11 11:00,23.8
135,추풍령,2022-07-11 12:00,24.2
135,추풍령,2022-07-11 13:00,26.2
135,추풍령,2022-07-11 14:00,26.6
135,추풍령,2022-07-11 15:00,25
135,추풍령,2022-07-11 16:00,24.2
135,추풍령,2022-07-11 17:00,24.6
135,추풍령,2022-07-11 18:00,24.8
135,추풍령,2022-07-11 19:00,25.1
135,추풍령,2022-07-11 20:00,23.6
135,추풍령,2022-07-11 21:00,23
135,추풍령,2022-07-11 22:00,22.7
135,추풍령,2022-07-11 23:00,22.2
135,추풍령,2022-07-12 00:00,22.2
135,추풍령,2022-07-12 01:00,21.7
135,추풍령,2022-07-12 02:00,21.6
135,추풍령,2022-07-12 03:00,22
135,추풍령,2022-07-12 04:00,22
135,추풍령,2022-07-12 05:00,22.3
135,추풍령,2022-07-12 06:00,22.6
135,추풍령,2022-07-12 07:00,23.2
135,추풍령,2022-07-12 08:00,24.1
135,추풍령,2022-07-12 09:00,24.5
135,추풍령,2022-07-12 10:00,25.2
135,추풍령,2022-07-12 11:00,26.3
135,추풍령,2022-07-12 12:00,27
135,추풍령,2022-07-12 13:00,27.8
135,추풍령,2022-07-12 14:00,27.5
135,추풍령,2022-07-12 15:00,26.6
135,추풍령,2022-07-12 16:00,27.1
135,추풍령,2022-07-12 17:00,27.2
135,추풍령,2022-07-12 18:00,26.5
135,추풍령,2022-07-12 19:00,25.8
135,추풍령,2022-07-12 20:00,25.2
135,추풍령,2022-07-12 21:00,24.7
135,추풍령,2022-07-12 22:00,24
135,추풍령,2022-07-12 23:00,23.6
135,추풍령,2022-07-13 00:00,23.1
135,추풍령,2022-07-13 01:00,22.8
135,추풍령,2022-07-13 02:00,22.3
135,추풍령,2022-07-13 03:00,22.1
135,추풍령,2022-07-13 04:00,21.8
135,추풍령,2022-07-13 05:00,21.7
135,추풍령,2022-07-13 06:00,21.7
135,추풍령,2022-07-13 07:00,21.8
135,추풍령,2022-07-13 08:00,22
135,추풍령,2022-07-13 09:00,22.8
135,추풍령,2022-07-13 10:00,22.7
135,추풍령,2022-07-13 11:00,23
135,추풍령,2022-07-13 12:00,23.3
135,추풍령,2022-07-13 13:00,23.3
135,추풍령,2022-07-13 14:00,24
135,추풍령,2022-07-13 15:00,23.2
135,추풍령,2022-07-13 16:00,23
135,추풍령,2022-07-13 17:00,23
135,추풍령,2022-07-13 18:00,22.7
135,추풍령,2022-07-13 19:00,22.9
135,추풍령,2022-07-13 20:00,22.2
135,추풍령,2022-07-13 21:00,22
135,추풍령,2022-07-13 22:00,22.1
135,추풍령,2022-07-13 23:00,22
135,추풍령,2022-07-14 00:00,21.9
135,추풍령,2022-07-14 01:00,22
135,추풍령,2022-07-14 02:00,22
135,추풍령,2022-07-14 03:00,22
135,추풍령,2022-07-14 04:00,22.1
135,추풍령,2022-07-14 05:00,24.1
135,추풍령,2022-07-14 06:00,23.4
135,추풍령,2022-07-14 07:00,25.1
135,추풍령,2022-07-14 08:00,25.1
135,추풍령,2022-07-14 09:00,25.6
135,추풍령,2022-07-14 10:00,25.9
135,추풍령,2022-07-14 11:00,26.2
135,추풍령,2022-07-14 12:00,26.5
135,추풍령,2022-07-14 13:00,27.8
135,추풍령,2022-07-14 14:00,28.9
135,추풍령,2022-07-14 15:00,28.9
135,추풍령,2022-07-14 16:00,28.5
135,추풍령,2022-07-14 17:00,28.3
135,추풍령,2022-07-14 18:00,27.8
135,추풍령,2022-07-14 19:00,27.1
135,추풍령,2022-07-14 20:00,26.1
135,추풍령,2022-07-14 21:00,25.3
135,추풍령,2022-07-14 22:00,24.7
135,추풍령,2022-07-14 23:00,24.2
135,추풍령,2022-07-15 00:00,23.7
135,추풍령,2022-07-15 01:00,23.5
135,추풍령,2022-07-15 02:00,22.8
135,추풍령,2022-07-15 03:00,22.5
135,추풍령,2022-07-15 04:00,22.2
135,추풍령,2022-07-15 05:00,22.2
135,추풍령,2022-07-15 06:00,22.1
135,추풍령,2022-07-15 07:00,22.2
135,추풍령,2022-07-15 08:00,23.1
135,추풍령,2022-07-15 09:00,24.4
135,추풍령,2022-07-15 10:00,25.2
135,추풍령,2022-07-15 11:00,26.5
135,추풍령,2022-07-15 12:00,27.6
135,추풍령,2022-07-15 13:00,27.9
135,추풍령,2022-07-15 14:00,28.3
135,추풍령,2022-07-15 15:00,29.1
135,추풍령,2022-07-15 16:00,29.3
135,추풍령,2022-07-15 17:00,29.3
135,추풍령,2022-07-15 18:00,28.5
135,추풍령,2022-07-15 19:00,27
135,추풍령,2022-07-15 20:00,24
135,추풍령,2022-07-15 21:00,21.6
135,추풍령,2022-07-15 22:00,21.2
135,추풍령,2022-07-15 23:00,20.8
135,추풍령,2022-07-16 00:00,20.5
136,안동,2022-07-10 01:00,26.7
136,안동,2022-07-10 02:00,26.2
136,안동,2022-07-10 03:00,25.6
136,안동,2022-07-10 04:00,25.6
136,안동,2022-07-10 05:00,24.7
136,안동,2022-07-10 06:00,25.2
136,안동,2022-07-10 07:00,25.7
136,안동,2022-07-10 08:00,26.7
136,안동,2022-07-10 09:00,28.1
136,안동,2022-07-10 10:00,29.8
136,안동,2022-07-10 11:00,30.7
136,안동,2022-07-10 12:00,31.3
136,안동,2022-07-10 13:00,33.3
136,안동,2022-07-10 14:00,35
136,안동,2022-07-10 15:00,33.1
136,안동,2022-07-10 16:00,33.4
136,안동,2022-07-10 17:00,30.2
136,안동,2022-07-10 18:00,28.3
136,안동,2022-07-10 19:00,27.2
136,안동,2022-07-10 20:00,26.5
136,안동,2022-07-10 21:00,25.7
136,안동,2022-07-10 22:00,25.5
136,안동,2022-07-10 23:00,25.3
136,안동,2022-07-11 00:00,24.2
136,안동,2022-07-11 01:00,23.8
136,안동,2022-07-11 02:00,23.2
136,안동,2022-07-11 03:00,23.2
136,안동,2022-07-11 04:00,22.9
136,안동,2022-07-11 05:00,23
136,안동,2022-07-11 06:00,23
136,안동,2022-07-11 07:00,23.3
136,안동,2022-07-11 08:00,23.1
136,안동,2022-07-11 09:00,23.6
136,안동,2022-07-11 10:00,23.6
136,안동,2022-07-11 11:00,23.5
136,안동,2022-07-11 12:00,23.2
136,안동,2022-07-11 13:00,24
136,안동,2022-07-11 14:00,25
136,안동,2022-07-11 15:00,26.8
136,안동,2022-07-11 16:00,26.5
136,안동,2022-07-11 17:00,26.7
136,안동,2022-07-11 18:00,25.7
136,안동,2022-07-11 19:00,25.8
136,안동,2022-07-11 20:00,25.2
136,안동,2022-07-11 21:00,25
136,안동,2022-07-11 22:00,24.5
136,안동,2022-07-11 23:00,23.8
136,안동,2022-07-12 00:00,23.3
136,안동,2022-07-12 01:00,23.3
136,안동,2022-07-12 02:00,23.6
136,안동,2022-07-12 03:00,23.4
136,안동,2022-07-12 04:00,23.5
136,안동,2022-07-12 05:00,23.1
136,안동,2022-07-12 06:00,23
136,안동,2022-07-12 07:00,23.5
136,안동,2022-07-12 08:00,24.8
136,안동,2022-07-12 09:00,25.6
136,안동,2022-07-12 10:00,26.8
136,안동,2022-07-12 11:00,27.6
136,안동,2022-07-12 12:00,28.2
136,안동,2022-07-12 13:00,27.9
136,안동,2022-07-12 14:00,28.4
136,안동,2022-07-12 15:00,29.6
136,안동,2022-07-12 16:00,28.5
136,안동,2022-07-12 17:00,28.1
136,안동,2022-07-12 18:00,26.8
136,안동,2022-07-12 19:00,25.8
136,안동,2022-07-12 20:00,24.3
136,안동,2022-07-12 21:00,23.7
136,안동,2022-07-12 22:00,23.3
136,안동,2022-07-12 23:00,23.2
136,안동,2022-07-13 00:00,22.8
136,안동,2022-07-13 01:00,22.6
136,안동,2022-07-13 02:00,22
136,안동,2022-07-13 03:00,22.1
136,안동,2022-07-13 04:00,22.1
136,안동,2022-07-13 05:00,22
136,안동,2022-07-13 06:00,22.2
136,안동,2022-07-13 07:00,22.3
136,안동,2022-07-13 08:00,22.9
136,안동,2022-07-13 09:00,23.6
136,안동,2022-07-13 10:00,24
136,안동,2022-07-13 11:00,24.3
136,안동,2022-07-13 12:00,25.2
136,안동,2022-07-13 13:00,26.5
136,안동,2022-07-13 14:00,26.3
136,안동,2022-07-13 15:00,24.7
136,안동,2022-07-13 16:00,24
136,안동,2022-07-13 17:00,23.8
136,안동,2022-07-13 18:00,23.3
136,안동,2022-07-13 19:00,22.7
136,안동,2022-07-13 20:00,22.5
136,안동,2022-07-13 21:00,22.7
136,안동,2022-07-13 22:00,23.1
136,안동,2022-07-13 23:00,23.1
136,안동,2022-07-14 00:00,23
136,안동,2022-07-14 01:00,22.8
136,안동,2022-07-14 02:00,22.8
136,안동,2022-07-14 03:00,22.6
136,안동,2022-07-14 04:00,22.4
136,안동,2022-07-14 05:00,22.6
136,안동,2022-07-14 06:00,22.7
136,안동,2022-07-14 07:00,23.1
136,안동,2022-07-14 08:00,24.5
136,안동,2022-07-14 09:00,25.5
136,안동,2022-07-14 10:00,26.9
136,안동,2022-07-14 11:00,28.3
136,안동,2022-07-14 12:00,28.2
136,안동,2022-07-14 13:00,27.7
136,안동,2022-07-14 14:00,27.6
136,안동,2022-07-14 15:00,27.8
136,안동,2022-07-14 16:00,29.1
136,안동,2022-07-14 17:00,30
136,안동,2022-07-14 18:00,29.2
136,안동,2022-07-14 19:00,28.1
136,안동,2022-07-14 20:00,26.8
136,안동,2022-07-14 21:00,26.1
136,안동,2022-07-14 22:00,25.3
136,안동,2022-07-14 23:00,24.5
136,안동,2022-07-15 00:00,23.8
136,안동,2022-07-15 01:00,23.2
136,안동,2022-07-15 02:00,22.8
136,안동,2022-07-15 03:00,22.7
136,안동,2022-07-15 04:00,22.3
136,안동,2022-07-15 05:00,21.7
136,안동,2022-07-15 06:00,21.3
136,안동,2022-07-15 07:00,22.5
136,안동,2022-07-15 08:00,23.2
136,안동,2022-07-15 09:00,24.7
136,안동,2022-07-15 10:00,26
136,안동,2022-07-15 11:00,27.2
136,안동,2022-07-15 12:00,28.3
136,안동,2022-07-15 13:00,29.4
136,안동,2022-07-15 14:00,30.8
136,안동,2022-07-15 15:00,30.4
136,안동,2022-07-15 16:00,31.1
136,안동,2022-07-15 17:00,30.9
136,안동,2022-07-15 18:00,30.2
136,안동,2022-07-15 19:00,29.1
136,안동,2022-07-15 20:00,27.2
136,안동,2022-07-15 21:00,25.9
136,안동,2022-07-15 22:00,24.5
136,안동,2022-07-15 23:00,24.3
136,안동,2022-07-16 00:00,22.2
137,상주,2022-07-10 01:00,26.5
137,상주,2022-07-10 02:00,26.1
137,상주,2022-07-10 03:00,25.7
137,상주,2022-07-10 04:00,25.1
137,상주,2022-07-10 05:00,24.6
137,상주,2022-07-10 06:00,24.5
137,상주,2022-07-10 07:00,25.3
137,상주,2022-07-10 08:00,27.2
137,상주,2022-07-10 09:00,28.3
137,상주,2022-07-10 10:00,29.3
137,상주,2022-07-10 11:00,30.5
137,상주,2022-07-10 12:00,32.1
137,상주,2022-07-10 13:00,33.3
137,상주,2022-07-10 14:00,33.7
137,상주,2022-07-10 15:00,35.6
137,상주,2022-07-10 16:00,35
137,상주,2022-07-10 17:00,35.1
137,상주,2022-07-10 18:00,33.5
137,상주,2022-07-10 19:00,32.2
137,상주,2022-07-10 20:00,27.2
137,상주,2022-07-10 21:00,24.6
137,상주,2022-07-10 22:00,23.7
137,상주,2022-07-10 23:00,23.5
137,상주,2022-07-11 00:00,23.2
137,상주,2022-07-11 01:00,23
137,상주,2022-07-11 02:00,22.8
137,상주,2022-07-11 03:00,23
137,상주,2022-07-11 04:00,23.2
137,상주,2022-07-11 05:00,23.1
137,상주,2022-07-11 06:00,23.2
137,상주,2022-07-11 07:00,23.3
137,상주,2022-07-11 08:00,23.7
137,상주,2022-07-11 09:00,23.8
137,상주,2022-07-11 10:00,24.2
137,상주,2022-07-11 11:00,24.7
137,상주,2022-07-11 12:00,24.9
137,상주,2022-07-11 13:00,25.7
137,상주,2022-07-11 14:00,24.8
137,상주,2022-07-11 15:00,25.8
137,상주,2022-07-11 16:00,26.5
137,상주,2022-07-11 17:00,26.9
137,상주,2022-07-11 18:00,27.2
137,상주,2022-07-11 19:00,27
137,상주,2022-07-11 20:00,26
137,상주,2022-07-11 21:00,25
137,상주,2022-07-11 22:00,24.3
137,상주,2022-07-11 23:00,24.3
137,상주,2022-07-12 00:00,24.2
137,상주,2022-07-12 01:00,23.8
137,상주,2022-07-12 02:00,23.9
137,상주,2022-07-12 03:00,24.2
137,상주,2022-07-12 04:00,24
137,상주,2022-07-12 05:00,24.1
137,상주,2022-07-12 06:00,24.1
137,상주,2022-07-12 07:00,24.4
137,상주,2022-07-12 08:00,24.7
137,상주,2022-07-12 09:00,24.7
137,상주,2022-07-12 10:00,24.3
137,상주,2022-07-12 11:00,26.9
137,상주,2022-07-12 12:00,26.9
137,상주,2022-07-12 13:00,27.9
137,상주,2022-07-12 14:00,28.3
137,상주,2022-07-12 15:00,28.9
137,상주,2022-07-12 16:00,28.6
137,상주,2022-07-12 17:00,28.1
137,상주,2022-07-12 18:00,27.7
137,상주,2022-07-12 19:00,27.2
137,상주,2022-07-12 20:00,26.8
137,상주,2022-07-12 21:00,26.1
137,상주,2022-07-12 22:00,25.2
137,상주,2022-07-12 23:00,24.8
137,상주,2022-07-13 00:00,24.2
137,상주,2022-07-13 01:00,23.7
137,상주,2022-07-13 02:00,23.2
137,상주,2022-07-13 03:00,23.1
137,상주,2022-07-13 04:00,23
137,상주,2022-07-13 05:00,22.7
137,상주,2022-07-13 06:00,22.8
137,상주,2022-07-13 07:00,23
137,상주,2022-07-13 08:00,23.1
137,상주,2022-07-13 09:00,23.6
137,상주,2022-07-13 10:00,23.7
137,상주,2022-07-13 11:00,24
137,상주,2022-07-13 12:00,24.3
137,상주,2022-07-13 13:00,24.6
137,상주,2022-07-13 14:00,23.7
137,상주,2022-07-13 15:00,23.5
137,상주,2022-07-13 16:00,23.3
137,상주,2022-07-13 17:00,23.3
137,상주,2022-07-13 18:00,23.2
137,상주,2022-07-13 19:00,23
137,상주,2022-07-13 20:00,22.8
137,상주,2022-07-13 21:00,22.8
137,상주,2022-07-13 22:00,23.2
137,상주,2022-07-13 23:00,23.1
137,상주,2022-07-14 00:00,23.1
137,상주,2022-07-14 01:00,22.8
137,상주,2022-07-14 02:00,22.8
137,상주,2022-07-14 03:00,22.8
137,상주,2022-07-14 04:00,22.8
137,상주,2022-07-14 05:00,22.8
137,상주,2022-07-14 06:00,22.9
137,상주,2022-07-14 07:00,23.4
137,상주,2022-07-14 08:00,26
137,상주,2022-07-14 09:00,26.9
137,상주,2022-07-14 10:00,27.2
137,상주,2022-07-14 11:00,26.2
137,상주,2022-07-14 12:00,26.7
137,상주,2022-07-14 13:00,28.2
137,상주,2022-07-14 14:00,29
137,상주,2022-07-14 15:00,30.4
137,상주,2022-07-14 16:00,30.8
137,상주,2022-07-14 17:00,30.9
137,상주,2022-07-14 18:00,29.6
137,상주,2022-07-14 19:00,28.3
137,상주,2022-07-14 20:00,27.7
137,상주,2022-07-14 21:00,26.9
137,상주,2022-07-14 22:00,26.2
137,상주,2022-07-14 23:00,25.7
137,상주,2022-07-15 00:00,25.1
137,상주,2022-07-15 01:00,24.6
137,상주,2022-07-15 02:00,24.2
137,상주,2022-07-15 03:00,24.2
137,상주,2022-07-15 04:00,23.5
137,상주,2022-07-15 05:00,23
137,상주,2022-07-15 06:00,22.8
137,상주,2022-07-15 07:00,23.7
137,상주,2022-07-15 08:00,24.1
137,상주,2022-07-15 09:00,25.6
137,상주,2022-07-15 10:00,26.6
137,상주,2022-07-15 11:00,28.2
137,상주,2022-07-15 12:00,29.5
137,상주,2022-07-15 13:00,30.1
137,상주,2022-07-15 14:00,31.1
137,상주,2022-07-15 15:00,31
137,상주,2022-07-15 16:00,31.3
137,상주,2022-07-15 17:00,30.8
137,상주,2022-07-15 18:00,30
137,상주,2022-07-15 19:00,28.8
137,상주,2022-07-15 20:00,26.8
137,상주,2022-07-15 21:00,25.3
137,상주,2022-07-15 22:00,24.2
137,상주,2022-07-15 23:00,23.3
137,상주,2022-07-16 00:00,22.7
138,포항,2022-07-10 01:00,23.9
138,포항,2022-07-10 02:00,23.6
138,포항,2022-07-10 03:00,23.2
138,포항,2022-07-10 04:00,23.2
138,포항,2022-07-10 05:00,23.2
138,포항,2022-07-10 06:00,23
138,포항,2022-07-10 07:00,23.2
138,포항,2022-07-10 08:00,23.7
138,포항,2022-07-10 09:00,24.2
138,포항,2022-07-10 10:00,24.8
138,포항,2022-07-10 11:00,25.3
138,포항,2022-07-10 12:00,25.8
138,포항,2022-07-10 13:00,25.5
138,포항,2022-07-10 14:00,26.9
138,포항,2022-07-10 15:00,26.6
138,포항,2022-07-10 16:00,26.7
138,포항,2022-07-10 17:00,26.2
138,포항,2022-07-10 18:00,25.9
138,포항,2022-07-10 19:00,25
138,포항,2022-07-10 20:00,24.7
138,포항,2022-07-10 21:00,24.7
138,포항,2022-07-10 22:00,24.9
138,포항,2022-07-10 23:00,24.6
138,포항,2022-07-11 00:00,24.2
138,포항,2022-07-11 01:00,24.1
138,포항,2022-07-11 02:00,24
138,포항,2022-07-11 03:00,23.9
138,포항,2022-07-11 04:00,23.9
138,포항,2022-07-11 05:00,23.8
138,포항,2022-07-11 06:00,24
138,포항,2022-07-11 07:00,24.4
138,포항,2022-07-11 08:00,24.7
138,포항,2022-07-11 09:00,25
138,포항,2022-07-11 10:00,25.1
138,포항,2022-07-11 11:00,25.4
138,포항,2022-07-11 12:00,26.2
138,포항,2022-07-11 13:00,26.5
138,포항,2022-07-11 14:00,28.1
138,포항,2022-07-11 15:00,29
138,포항,2022-07-11 16:00,30
138,포항,2022-07-11 17:00,29.6
138,포항,2022-07-11 18:00,29.7
138,포항,2022-07-11 19:00,28.7
138,포항,2022-07-11 20:00,28
138,포항,2022-07-11 21:00,24.5
138,포항,2022-07-11 22:00,24.1
138,포항,2022-07-11 23:00,23.7
138,포항,2022-07-12 00:00,23.6
138,포항,2022-07-12 01:00,23.4
138,포항,2022-07-12 02:00,22.8
138,포항,2022-07-12 03:00,22.6
138,포항,2022-07-12 04:00,22.6
138,포항,2022-07-12 05:00,22.3
138,포항,2022-07-12 06:00,22.1
138,포항,2022-07-12 07:00,22.6
138,포항,2022-07-12 08:00,23.8
138,포항,2022-07-12 09:00,24.8
138,포항,2022-07-12 10:00,25.8
138,포항,2022-07-12 11:00,25.2
138,포항,2022-07-12 12:00,25
138,포항,2022-07-12 13:00,24.7
138,포항,2022-07-12 14:00,25
138,포항,2022-07-12 15:00,24.7
138,포항,2022-07-12 16:00,25.1
138,포항,2022-07-12 17:00,24.8
138,포항,2022-07-12 18:00,24.1
138,포항,2022-07-12 19:00,23.8
138,포항,2022-07-12 20:00,23.4
138,포항,2022-07-12 21:00,23.2
138,포항,2022-07-12 22:00,22.9
138,포항,2022-07-12 23:00,22.7
138,포항,2022-07-13 00:00,22.6
138,포항,2022-07-13 01:00,22.7
138,포항,2022-07-13 02:00,22.4
138,포항,2022-07-13 03:00,22.2
138,포항,2022-07-13 04:00,22.3
138,포항,2022-07-13 05:00,22.3
138,포항,2022-07-13 06:00,22.2
138,포항,2022-07-13 07:00,22.5
138,포항,2022-07-13 08:00,23.2
138,포항,2022-07-13 09:00,23.7
138,포항,2022-07-13 10:00,24
138,포항,2022-07-13 11:00,23.9
138,포항,2022-07-13 12:00,23.9
138,포항,2022-07-13 13:00,24.1
138,포항,2022-07-13 14:00,25.6
138,포항,2022-07-13 15:00,25.9
138,포항,2022-07-13 16:00,25.8
138,포항,2022-07-13 17:00,25.1
138,포항,2022-07-13 18:00,24.9
138,포항,2022-07-13 19:00,24.5
138,포항,2022-07-13 20:00,24.1
138,포항,2022-07-13 21:00,23.9
138,포항,2022-07-13 22:00,23
138,포항,2022-07-13 23:00,23.2
138,포항,2022-07-14 00:00,23.4
138,포항,2022-07-14 01:00,23.6
138,포항,2022-07-14 02:00,23.6
138,포항,2022-07-14 03:00,23.9
138,포항,2022-07-14 04:00,24.2
138,포항,2022-07-14 05:00,24.6
